overheat_enabled,enter_threshold,exit_threshold,derisk_scale,segment,start,end,rows,trigger_count,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
True,0.44,0.42,0.0,last_3y,2023-05-04,2026-04-30,726,1,1,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.44,0.42,0.0,last_5y,2021-05-06,2026-04-30,1210,1,1,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.44,0.42,0.0,last_10y,2016-05-04,2026-04-30,2428,1,1,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.44,0.42,0.0,full_common,2010-09-29,2026-04-30,3785,1,1,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
True,0.44,0.42,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.44,0.42,0.25,last_3y,2023-05-04,2026-04-30,726,1,1,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.44,0.42,0.25,last_5y,2021-05-06,2026-04-30,1210,1,1,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.44,0.42,0.25,last_10y,2016-05-04,2026-04-30,2428,1,1,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.44,0.42,0.25,full_common,2010-09-29,2026-04-30,3785,1,1,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
True,0.44,0.42,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.44,0.42,0.5,last_3y,2023-05-04,2026-04-30,726,1,1,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.44,0.42,0.5,last_5y,2021-05-06,2026-04-30,1210,1,1,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.44,0.42,0.5,last_10y,2016-05-04,2026-04-30,2428,1,1,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.44,0.42,0.5,full_common,2010-09-29,2026-04-30,3785,1,1,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
True,0.44,0.4,0.0,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.44,0.4,0.0,last_3y,2023-05-04,2026-04-30,726,1,1,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.44,0.4,0.0,last_5y,2021-05-06,2026-04-30,1210,1,1,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.44,0.4,0.0,last_10y,2016-05-04,2026-04-30,2428,1,1,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.44,0.4,0.0,full_common,2010-09-29,2026-04-30,3785,1,1,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
True,0.44,0.4,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.44,0.4,0.25,last_3y,2023-05-04,2026-04-30,726,1,1,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.44,0.4,0.25,last_5y,2021-05-06,2026-04-30,1210,1,1,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.44,0.4,0.25,last_10y,2016-05-04,2026-04-30,2428,1,1,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.44,0.4,0.25,full_common,2010-09-29,2026-04-30,3785,1,1,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
True,0.44,0.4,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.44,0.4,0.5,last_3y,2023-05-04,2026-04-30,726,1,1,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.44,0.4,0.5,last_5y,2021-05-06,2026-04-30,1210,1,1,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.44,0.4,0.5,last_10y,2016-05-04,2026-04-30,2428,1,1,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.44,0.4,0.5,full_common,2010-09-29,2026-04-30,3785,1,1,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
False,,,,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
False,,,,last_3y,2023-05-04,2026-04-30,726,0,0,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
False,,,,last_5y,2021-05-06,2026-04-30,1210,0,0,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
False,,,,last_10y,2016-05-04,2026-04-30,2428,0,0,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
False,,,,full_common,2010-09-29,2026-04-30,3785,0,0,0.7663631156115379,0.2355972012241782,0.3031601807907458,0.21637182887406992,1.3378812923884325,-0.32525154433746817,0.9320791432621108,61.959528369792814
